Date;Close;;;;;;;;;;
27.01.1997;78,41;2%;TRUE;;250;;;;;;
03.02.1997;79,22;1%;TRUE;;250;;;;;;
10.02.1997;81,19;2%;TRUE;;250;;;;;;
17.02.1997;80,38;-1%;FALSE;-1%;200;;;;;;
24.02.1997;79,16;-2%;FALSE;-3%;100;;;;;;
03.03.1997;80,84;2%;FALSE;0%;250;;;;;;
10.03.1997;79,69;-1%;FALSE;-2%;150;;;;;;
17.03.1997;78,44;-2%;FALSE;-3%;100;;;;;;
24.03.1997;77;-2%;FALSE;-5%;20;;;;;;
31.03.1997;75,84;-2%;FALSE;-7%;20;;;;;;
07.04.1997;73,38;-3%;FALSE;-10%;20;;;;;;
14.04.1997;76,56;4%;FALSE;-6%;20;;;;;;
21.04.1997;76,53;0%;FALSE;-6%;20;;;;;;
28.04.1997;81,44;6%;TRUE;;250;;;;;;
05.05.1997;82,63;1%;TRUE;;250;;;;;;
12.05.1997;83,22;1%;TRUE;;250;;;;;;
19.05.1997;84,78;2%;TRUE;;250;;;;;;
26.05.1997;85,16;0%;TRUE;;250;;;;;;
02.06.1997;86,38;1%;TRUE;;250;;;;;;
09.06.1997;89,72;4%;TRUE;;250;;;;;;
16.06.1997;89,58;0%;FALSE;0%;250;;;;;;
23.06.1997;88,91;-1%;FALSE;-1%;200;;;;;;
30.06.1997;92,06;4%;TRUE;;250;;;;;;
07.07.1997;91,78;0%;FALSE;0%;250;;;;;;
14.07.1997;91,3;-1%;FALSE;-1%;200;;;;;;
21.07.1997;94,03;3%;TRUE;;250;;;;;;
28.07.1997;94,94;1%;TRUE;;250;;;;;;
04.08.1997;93,38;-2%;FALSE;-2%;150;;;;;;
11.08.1997;89,78;-4%;FALSE;-5%;20;;;;;;
18.08.1997;92,56;3%;FALSE;-3%;100;;;;;;
25.08.1997;90,38;-2%;FALSE;-5%;20;;;;;;
01.09.1997;93,14;3%;FALSE;-2%;150;;;;;;
08.09.1997;92,66;-1%;FALSE;-2%;150;;;;;;
15.09.1997;95,03;3%;TRUE;;250;;;;;;
22.09.1997;94,47;-1%;FALSE;-1%;200;;;;;;
29.09.1997;96,64;2%;TRUE;;250;;;;;;
06.10.1997;96,88;0%;TRUE;;250;;;;;;
13.10.1997;94,28;-3%;FALSE;-3%;100;;;;;;
20.10.1997;94;0%;FALSE;-3%;100;;;;;;
27.10.1997;92,06;-2%;FALSE;-5%;20;;;;;;
03.11.1997;92,94;1%;FALSE;-4%;50;;;;;;
10.11.1997;93,06;0%;FALSE;-4%;50;;;;;;
17.11.1997;96,75;4%;FALSE;0%;250;;;;;;
24.11.1997;95,63;-1%;FALSE;-1%;200;;;;;;
01.12.1997;98,94;3%;TRUE;;250;;;;;;
08.12.1997;95,75;-3%;FALSE;-3%;100;;;;;;
15.12.1997;94,78;-1%;FALSE;-4%;50;;;;;;
22.12.1997;93,78;-1%;FALSE;-5%;20;;;;;;
29.12.1997;97,56;4%;FALSE;-1%;200;;;;;;
05.01.1998;92,31;-5%;FALSE;-7%;20;;;;;;
12.01.1998;96,31;4%;FALSE;-3%;100;;;;;;
19.01.1998;95,94;0%;FALSE;-3%;100;;;;;;
26.01.1998;98,31;2%;FALSE;-1%;200;;;;;;
02.02.1998;101,63;3%;TRUE;;250;;;;;;
09.02.1998;102;0%;TRUE;;250;;;;;;
16.02.1998;103,66;2%;TRUE;;250;;;;;;
23.02.1998;105,13;1%;TRUE;;250;;;;;;
02.03.1998;105,94;1%;TRUE;;250;;;;;;
09.03.1998;107,09;1%;TRUE;;250;;;;;;
16.03.1998;109,88;3%;TRUE;;250;;;;;;
23.03.1998;109,63;0%;FALSE;0%;250;;;;;;
30.03.1998;112,59;3%;TRUE;;250;;;;;;
06.04.1998;111,19;-1%;FALSE;-1%;200;;;;;;
13.04.1998;112,28;1%;FALSE;0%;250;;;;;;
20.04.1998;110,81;-1%;FALSE;-2%;150;;;;;;
27.04.1998;112,59;2%;TRUE;;250;;;;;;
04.05.1998;111,13;-1%;FALSE;-1%;200;;;;;;
11.05.1998;111,03;0%;FALSE;-1%;200;;;;;;
18.05.1998;111,25;0%;FALSE;-1%;200;;;;;;
25.05.1998;109,03;-2%;FALSE;-3%;100;;;;;;
01.06.1998;112;3%;FALSE;-1%;200;;;;;;
08.06.1998;110,44;-1%;FALSE;-2%;150;;;;;;
15.06.1998;110,06;0%;FALSE;-2%;150;;;;;;
22.06.1998;113,69;3%;TRUE;;250;;;;;;
29.06.1998;114,84;1%;TRUE;;250;;;;;;
06.07.1998;116,47;1%;TRUE;;250;;;;;;
13.07.1998;118,56;2%;TRUE;;250;;;;;;
20.07.1998;114,09;-4%;FALSE;-4%;50;;;;;;
27.07.1998;111,78;-2%;FALSE;-6%;20;;;;;;
03.08.1998;109,13;-2%;FALSE;-8%;20;;;;;;
10.08.1998;106,13;-3%;FALSE;-10%;20;;;;;;
17.08.1998;108,56;2%;FALSE;-8%;20;;;;;;
24.08.1998;103,38;-5%;FALSE;-13%;20;;;;;;
31.08.1998;97,75;-5%;FALSE;-18%;20;;;;;;
07.09.1998;101,69;4%;FALSE;-14%;20;;;;;;
14.09.1998;102,09;0%;FALSE;-14%;20;;;;;;
21.09.1998;104,25;2%;FALSE;-12%;20;;;;;;
28.09.1998;100,72;-3%;FALSE;-15%;20;;;;;;
05.10.1998;98,53;-2%;FALSE;-17%;20;;;;;;
12.10.1998;106;8%;FALSE;-11%;20;;;;;;
19.10.1998;106,84;1%;FALSE;-10%;20;;;;;;
26.10.1998;110;3%;FALSE;-7%;20;;;;;;
02.11.1998;114,13;4%;FALSE;-4%;50;;;;;;
09.11.1998;113,22;-1%;FALSE;-5%;20;;;;;;
16.11.1998;116,63;3%;FALSE;-2%;150;;;;;;
23.11.1998;119,5;2%;TRUE;;250;;;;;;
30.11.1998;118,38;-1%;FALSE;-1%;200;;;;;;
07.12.1998;117,13;-1%;FALSE;-2%;150;;;;;;
14.12.1998;118,5;1%;FALSE;-1%;200;;;;;;
21.12.1998;122,69;4%;TRUE;;250;;;;;;
28.12.1998;123,31;1%;TRUE;;250;;;;;;
04.01.1999;127,75;4%;TRUE;;250;;;;;;
11.01.1999;124,38;-3%;FALSE;-3%;100;;;;;;
18.01.1999;122,56;-1%;FALSE;-4%;50;;;;;;
25.01.1999;127,66;4%;FALSE;0%;250;;;;;;
01.02.1999;124,06;-3%;FALSE;-3%;100;;;;;;
08.02.1999;123,63;0%;FALSE;-3%;100;;;;;;
15.02.1999;124,25;1%;FALSE;-3%;100;;;;;;
22.02.1999;123,56;-1%;FALSE;-3%;100;;;;;;
01.03.1999;127,55;3%;FALSE;0%;250;;;;;;
08.03.1999;129,38;1%;TRUE;;250;;;;;;
15.03.1999;129,69;0%;TRUE;;250;;;;;;
22.03.1999;128,56;-1%;FALSE;-1%;200;;;;;;
29.03.1999;129,34;1%;FALSE;0%;250;;;;;;
05.04.1999;134,88;4%;TRUE;;250;;;;;;
12.04.1999;131,53;-2%;FALSE;-2%;150;;;;;;
19.04.1999;135,81;3%;TRUE;;250;;;;;;
26.04.1999;133,25;-2%;FALSE;-2%;150;;;;;;
03.05.1999;135;1%;FALSE;-1%;200;;;;;;
10.05.1999;133,78;-1%;FALSE;-1%;200;;;;;;
17.05.1999;133,34;0%;FALSE;-2%;150;;;;;;
24.05.1999;130,2;-2%;FALSE;-4%;50;;;;;;
31.05.1999;133,22;2%;FALSE;-2%;150;;;;;;
07.06.1999;129,81;-3%;FALSE;-4%;50;;;;;;
14.06.1999;134,31;3%;FALSE;-1%;200;;;;;;
21.06.1999;131,7;-2%;FALSE;-3%;100;;;;;;
28.06.1999;139,41;6%;TRUE;;250;;;;;;
05.07.1999;140,5;1%;TRUE;;250;;;;;;
12.07.1999;141,81;1%;TRUE;;250;;;;;;
19.07.1999;135,75;-4%;FALSE;-4%;50;;;;;;
26.07.1999;132,75;-2%;FALSE;-6%;20;;;;;;
02.08.1999;130,38;-2%;FALSE;-8%;20;;;;;;
09.08.1999;133,16;2%;FALSE;-6%;20;;;;;;
16.08.1999;133,91;1%;FALSE;-6%;20;;;;;;
23.08.1999;135,06;1%;FALSE;-5%;20;;;;;;
30.08.1999;135,97;1%;FALSE;-4%;50;;;;;;
06.09.1999;135,88;0%;FALSE;-4%;50;;;;;;
13.09.1999;133,75;-2%;FALSE;-6%;20;;;;;;
20.09.1999;127,75;-4%;FALSE;-10%;20;;;;;;
27.09.1999;128,47;1%;FALSE;-9%;20;;;;;;
04.10.1999;133,88;4%;FALSE;-6%;20;;;;;;
11.10.1999;124,88;-7%;FALSE;-12%;20;;;;;;
18.10.1999;130,09;4%;FALSE;-8%;20;;;;;;
25.10.1999;137;5%;FALSE;-3%;100;;;;;;
01.11.1999;137,88;1%;FALSE;-3%;100;;;;;;
08.11.1999;139,75;1%;FALSE;-1%;200;;;;;;
15.11.1999;142,5;2%;TRUE;;250;;;;;;
22.11.1999;141,44;-1%;FALSE;-1%;200;;;;;;
29.11.1999;143,84;2%;TRUE;;250;;;;;;
06.12.1999;141,88;-1%;FALSE;-1%;200;;;;;;
13.12.1999;142,69;1%;FALSE;-1%;200;;;;;;
20.12.1999;146,48;3%;TRUE;;250;;;;;;
27.12.1999;146,88;0%;TRUE;;250;;;;;;
03.01.2000;145,75;-1%;FALSE;-1%;200;;;;;;
10.01.2000;146,97;1%;TRUE;;250;;;;;;
17.01.2000;144,44;-2%;FALSE;-2%;150;;;;;;
24.01.2000;135,88;-6%;FALSE;-8%;20;;;;;;
31.01.2000;142,59;5%;FALSE;-3%;100;;;;;;
07.02.2000;138,69;-3%;FALSE;-6%;20;;;;;;
14.02.2000;135,31;-2%;FALSE;-8%;20;;;;;;
21.02.2000;133,33;-1%;FALSE;-9%;20;;;;;;
28.02.2000;141,13;6%;FALSE;-4%;50;;;;;;
06.03.2000;140,13;-1%;FALSE;-5%;20;;;;;;
13.03.2000;146,94;5%;FALSE;0%;250;;;;;;
20.03.2000;153,56;5%;TRUE;;250;;;;;;
27.03.2000;150,38;-2%;FALSE;-2%;150;;;;;;
03.04.2000;151,44;1%;FALSE;-1%;200;;;;;;
10.04.2000;136;-10%;FALSE;-11%;20;;;;;;
17.04.2000;143,81;6%;FALSE;-6%;20;;;;;;
24.04.2000;145,09;1%;FALSE;-6%;20;;;;;;
01.05.2000;143,53;-1%;FALSE;-7%;20;;;;;;
08.05.2000;142,81;-1%;FALSE;-7%;20;;;;;;
15.05.2000;141,13;-1%;FALSE;-8%;20;;;;;;
22.05.2000;138;-2%;FALSE;-10%;20;;;;;;
29.05.2000;147,84;7%;FALSE;-4%;50;;;;;;
05.06.2000;146,59;-1%;FALSE;-5%;20;;;;;;
12.06.2000;146,59;0%;FALSE;-5%;20;;;;;;
19.06.2000;144,38;-2%;FALSE;-6%;20;;;;;;
26.06.2000;145,28;1%;FALSE;-5%;20;;;;;;
03.07.2000;148,09;2%;FALSE;-4%;50;;;;;;
10.07.2000;151,25;2%;FALSE;-2%;150;;;;;;
17.07.2000;147,69;-2%;FALSE;-4%;50;;;;;;
24.07.2000;142,09;-4%;FALSE;-7%;20;;;;;;
31.07.2000;146,38;3%;FALSE;-5%;20;;;;;;
07.08.2000;147,41;1%;FALSE;-4%;50;;;;;;
14.08.2000;149,69;2%;FALSE;-3%;100;;;;;;
21.08.2000;151,25;1%;FALSE;-2%;150;;;;;;
28.08.2000;152,5;1%;FALSE;-1%;200;;;;;;
04.09.2000;149,81;-2%;FALSE;-2%;150;;;;;;
11.09.2000;146;-3%;FALSE;-5%;20;;;;;;
18.09.2000;145,28;0%;FALSE;-5%;20;;;;;;
25.09.2000;143,63;-1%;FALSE;-6%;20;;;;;;
02.10.2000;141,06;-2%;FALSE;-8%;20;;;;;;
09.10.2000;137,56;-2%;FALSE;-10%;20;;;;;;
16.10.2000;139,91;2%;FALSE;-9%;20;;;;;;
23.10.2000;139,28;0%;FALSE;-9%;20;;;;;;
30.10.2000;142,78;3%;FALSE;-7%;20;;;;;;
06.11.2000;136,63;-4%;FALSE;-11%;20;;;;;;
13.11.2000;136,64;0%;FALSE;-11%;20;;;;;;
20.11.2000;134,84;-1%;FALSE;-12%;20;;;;;;
27.11.2000;132,22;-2%;FALSE;-14%;20;;;;;;
04.12.2000;133,97;1%;FALSE;-13%;20;;;;;;
11.12.2000;130,97;-2%;FALSE;-15%;20;;;;;;
18.12.2000;130,94;0%;FALSE;-15%;20;;;;;;
25.12.2000;131,19;0%;FALSE;-15%;20;;;;;;
01.01.2001;129,19;-2%;FALSE;-16%;20;;;;;;
08.01.2001;132;2%;FALSE;-14%;20;;;;;;
15.01.2001;134,02;2%;FALSE;-13%;20;;;;;;
22.01.2001;135,88;1%;FALSE;-12%;20;;;;;;
29.01.2001;134,8;-1%;FALSE;-12%;20;;;;;;
05.02.2001;131,84;-2%;FALSE;-14%;20;;;;;;
12.02.2001;130,4;-1%;FALSE;-15%;20;;;;;;
19.02.2001;124,96;-4%;FALSE;-19%;20;;;;;;
26.02.2001;123,61;-1%;FALSE;-20%;20;;;;;;
05.03.2001;123,36;0%;FALSE;-20%;20;;;;;;
12.03.2001;115,01;-7%;FALSE;-25%;20;;;;;;
19.03.2001;114,48;0%;FALSE;-25%;20;;;;;;
26.03.2001;116,69;2%;FALSE;-24%;20;;;;;;
02.04.2001;113,3;-3%;FALSE;-26%;20;;;;;;
09.04.2001;118,85;5%;FALSE;-23%;20;;;;;;
16.04.2001;124,5;5%;FALSE;-19%;20;;;;;;
23.04.2001;125,78;1%;FALSE;-18%;20;;;;;;
30.04.2001;127,34;1%;FALSE;-17%;20;;;;;;
07.05.2001;125,15;-2%;FALSE;-19%;20;;;;;;
14.05.2001;129,74;4%;FALSE;-16%;20;;;;;;
21.05.2001;128,1;-1%;FALSE;-17%;20;;;;;;
28.05.2001;126,73;-1%;FALSE;-17%;20;;;;;;
04.06.2001;127;0%;FALSE;-17%;20;;;;;;
11.06.2001;121,85;-4%;FALSE;-21%;20;;;;;;
18.06.2001;122,85;1%;FALSE;-20%;20;;;;;;
25.06.2001;122,6;0%;FALSE;-20%;20;;;;;;
02.07.2001;119,05;-3%;FALSE;-22%;20;;;;;;
09.07.2001;122,24;3%;FALSE;-20%;20;;;;;;
16.07.2001;121,34;-1%;FALSE;-21%;20;;;;;;
23.07.2001;120,81;0%;FALSE;-21%;20;;;;;;
30.07.2001;121,94;1%;FALSE;-21%;20;;;;;;
